seq,rtt_us
1506,11144
1507,10598
1508,10256
1509,9984
1510,9592
1511,9350
1512,9062
1513,8844
1514,8516
1515,8174
1516,8130
1517,7425
1518,7254
1519,6925
1520,6716
1521,6321
1522,5948
1523,5619
1524,5378
1525,5390
1526,14502
1527,14250
1528,13955
1529,13568
1530,13279
1531,13146
1532,12699
1533,12520
1534,12030
1535,11842
1536,11561
1537,17661
1538,21205
1539,10523
1540,10292
1541,10119
1542,9495
1543,9322
1544,9099
1545,8711
1546,8567
1547,7993
1548,7850
1549,7421
1550,7213
1551,6928
1552,6551
1553,6420
1554,5928
1555,5459
1556,5365
1557,5056
1558,14525
1559,14173
1560,13892
1561,13578
1562,13379
1563,13067
1564,12860
1565,12548
1566,12084
1567,11788
1568,11441
1569,11248
1570,10809
1571,10559
1572,10235
1573,9999
1574,9457
1575,9548
1576,9033
1577,8718
1578,8800
1579,8035
1580,7858
1581,7351
1582,7198
1583,7312
1584,6517
1585,6204
1586,5943
1587,5759
1588,5302
1589,5789
1590,14578
1591,14201
1592,13853
1593,13585
1594,13319
1595,12953
1596,12738
1597,12415
1598,14020
1599,11841
1600,11304
1601,11246
1602,11657
1603,13513
1604,10225
1605,9828
1606,9418
1607,9312
1608,9090
1609,8766
1610,8442
1611,8011
1612,7905
1613,9491
1614,7221
1615,6887
1616,6798
1617,15672
1618,10671
1619,15991
1620,22069
1621,30351
1622,30196
1623,11351
1624,14357
1625,13187
1626,18166
1627,16478
1628,12952
1629,6820
1630,12008
1631,12099
1632,17907
1633,18370
1634,11210
1635,16826
1636,8845
1637,10320
1638,9587
1639,9356
1640,9124
1641,10723
1642,8628
1643,8061
1644,8212
1645,7533
1646,7310
1647,6964
1648,6598
1649,6384
1650,5990
1651,5599
1652,5315
1653,5153
1654,14653
1655,14193
1656,13953
1657,13777
1658,13498
1659,13154
1660,13575
1661,12492
1662,12011
1663,11875
1664,11394
1665,11227
1666,10902
1667,10476
1668,10191
1669,9851
1670,9721
1671,11348
1672,9011
1673,8776
1674,8459
1675,8060
1676,7988
1677,7409
1678,7212
1679,6889
1680,6644
1681,6234
1682,5964
1683,5513
1684,5303
1685,7990
1686,14531
1687,14158
1688,13900
1689,13606
1690,13337
1691,13088
1692,12717
1693,12542
1694,12018
1695,11961
1696,11466
1697,11414
1698,10974
1699,10686
1700,10243
1701,9885
1702,9552
1703,9351
1704,9156
1705,9362
1706,9046
1707,8832
1708,7838
1709,7469
1710,7253
1711,6933
1712,6507
1713,6271
1714,5975
1715,5686
1716,5407
1717,5064
1718,14518
1719,15297
1720,13983
1721,13609
1722,13303
1723,13089
1724,12781
1725,12613
1726,12128
1727,11890
1728,12436
1729,12284
1730,10899
1731,10652
1732,10259
1733,9980
1734,10643
1735,9878
1736,9174
1737,14802
1738,19141
1739,8199
1740,6752
1741,6274
1742,5945
1743,5722
1744,5234
1745,5030
1746,14786
1747,14226
1748,13965
1749,13602
1750,13360
1751,14437
1752,12874
1753,12540
1754,12404
1755,11980
1756,11423
1757,11312
1758,11002
1759,10569
1760,13114
1761,9974
1762,9566
1763,9429
1764,8922
1765,8816
1766,8629
1767,8131
1768,7874
1769,7499
1770,7245
1771,10247
1772,6709
1773,6510
1774,6012
1775,5688
1776,5343
1777,5021
1778,14670
1779,14295
1780,14056
1781,13563
1782,15368
1783,13240
1784,12786
1785,12572
1786,12210
1787,11916
1788,11532
1789,11406
1790,11016
1791,10706
1792,10233
1793,10090
1794,9572
1795,10834
1796,9021
1797,8816
1798,8692
1799,8144
1800,7944
1801,7418
1802,7419
1803,7008
1804,6672
1805,6259
1806,5977
1807,5693
1808,5890
1809,4995
1810,14653
1811,14396
1812,13920
1813,13724
1814,13490
1815,13025
1816,12786
1817,12504
1818,12165
1819,14425
1820,13494
