seq,rtt_us
1954,8771
1955,8856
1956,7850
1957,7866
1958,7205
1959,8067
1960,6377
1961,6837
1962,6835
1963,5595
1964,15362
1965,15376
1966,14445
1967,14550
1968,14062
1969,13912
1970,13479
1971,13277
1972,12610
1973,12613
1974,12734
1975,12127
1976,11945
1977,11428
1978,11226
1979,10822
1980,10430
1981,9987
1982,9772
1983,9414
1984,9228
1985,8962
1986,8522
1987,9194
1988,7695
1989,7491
1990,7870
1991,7010
1992,7176
1993,6860
1994,6490
1995,6627
1996,15662
1997,10931
1998,8495
1999,8603
